id,origin_zip,destination_zip,equipment_type,origin_city,origin_state,destination_city,destination_state,rate_source,duration,target_rate,avg_rate,max_rate,miles,fuel_surcharge,created_userid,created_at,cache_date,updated_at,updated_userid
698,77701,78108,1,Beaumont,TX,Cibolo,TX,Rate source1,3,965.94,1141.61,1216.64,0,0,,42:40.1,30:00.0,42:40.1,
699,54935,12801,2,Fond Du Lac,WI,Glens Falls,NY,Rate source1,3,2173.04,2344.11,2520.34,0,0,,42:41.4,30:00.0,42:41.4,
700,68901,60455,2,Hansen,NE,Bedford Park,IL,Rate source1,3,1078.63,1117.96,1201.88,0,0,,42:52.4,30:00.0,42:52.4,
701,76031,79201,1,Cleburne,TX,Carey,TX,Rate source1,3,965.94,1141.61,1216.64,0,0,,42:54.9,30:00.0,42:54.9,
702,54935,76048,2,Fond Du Lac,WI,Brazos Bend,TX,Rate source1,3,1987.3,2061.81,2186.99,0,0,,43:07.6,30:00.0,43:07.6,
703,76031,08832,1,Cleburne,TX,Keasbey,NJ,Rate source1,3,3366.86,3412.57,3458.95,0,0,,43:10.1,30:00.0,43:10.1,
704,30120,17101,1,Cartersville,GA,Harrisburg,PA,Rate source1,3,1698.15,1820.91,1953.22,0,0,,43:18.8,30:00.0,43:18.8,
705,55401,48197,1,Minneapolis,MN,Rawsonville,MI,Rate source1,3,1414.96,1495.23,1629.44,0,0,,43:19.6,30:00.0,43:19.6,
706,42539,97113,1,Clementsville,KY,Cornelius,OR,Rate source1,3,4354.68,4428.24,4495.56,0,0,,43:27.4,30:00.0,43:27.4,
707,18064,02169,1,Nazareth,PA,Houghs Neck,MA,Rate source1,3,1061.4,1124.57,1186.36,0,0,,43:27.6,30:00.0,43:27.6,
708,23701,28734,1,Portsmouth,VA,Burningtown,NC,Rate source1,3,1270.3,1325.43,1391.55,0,0,,43:39.4,30:00.0,43:39.4,
709,60538,55433,1,Boulder Hill,IL,Coon Rapids,MN,Rate source1,3,943.2,1011.29,1067.56,0,0,,43:51.4,30:00.0,43:51.4,
710,18101,27828,1,Allentown,PA,Farmville,NC,Rate source1,3,1070.49,1089.95,1156.58,0,0,,43:56.4,30:00.0,43:56.4,
711,07047,02062,1,North Bergen,NJ,Norwood,MA,Rate source1,3,1104.31,1126.52,1155.81,0,0,,44:01.9,30:00.0,44:01.9,
712,30028,18936,1,Cumming,GA,Montgomeryville,PA,Rate source1,3,1818.35,1926.76,1983.06,0,0,,44:07.6,30:00.0,44:07.6,
713,89431,97003,1,Greenbrae,NV,Aloha,OR,Rate source1,3,2031.05,2093.05,2180.19,0,0,,44:14.9,30:00.0,44:14.9,
714,79835,34601,1,Canutillo,TX,Brooksville,FL,Rate source1,3,2402.22,2497.18,2626.27,0,0,,44:18.9,30:00.0,44:18.9,
715,78040,23320,1,Laredo,TX,Chesapeake,VA,Rate source1,3,3048.74,3104.61,3235.72,0,0,,44:25.3,30:00.0,44:25.3,
716,19530,21219,1,Greenwich,PA,Baltimore,MD,Rate source1,3,847.21,892.64,973.33,0,0,,44:30.4,30:00.0,44:30.4,
717,17101,01581,1,Harrisburg,PA,Westborough,MA,Rate source1,3,1019.12,1181.85,1468.75,0,0,,44:34.9,30:00.0,44:34.9,
718,78040,54452,1,Laredo,TX,Corning,WI,Rate source1,3,1857.83,1930.25,2025.38,0,0,,44:43.2,30:00.0,44:43.2,
719,55372,48601,1,Prior Lake,MN,Saginaw,MI,Rate source1,3,1534.56,1629.79,1834.57,0,0,,44:47.4,30:00.0,44:47.4,
720,76031,79401,1,Cleburne,TX,Lubbock,TX,Rate source1,3,965.94,1141.61,1216.64,0,0,,44:54.7,30:00.0,44:54.7,
721,90001,48201,1,Firestone Park,CA,Detroit,MI,Rate source1,3,4165.43,4369.86,4573.27,0,0,,44:55.6,30:00.0,44:55.6,
722,52001,13202,1,Center Grove,IA,Syracuse,NY,Rate source1,3,3021.43,3092.37,3469.26,0,0,,44:57.4,30:00.0,44:57.4,
723,46360,44094,1,Long Beach,IN,Kirtland,OH,Rate source1,3,1321.72,1338.13,1346.89,0,0,,44:59.4,30:00.0,44:59.4,
724,02149,15001,1,Everett,MA,Aliquippa,PA,Rate source1,3,1093.21,1182.39,1284.92,0,0,,45:02.4,30:00.0,45:02.4,
725,77550,92025,1,Galveston,TX,Escondido,CA,Rate source1,3,2131.64,2225.21,2270.79,0,0,,45:04.7,30:00.0,45:04.7,
726,61081,44139,1,Coleta,IL,Cleveland,OH,Rate source1,3,1341.76,1371.82,1409.02,0,0,,45:06.9,30:00.0,45:06.9,
727,06226,79761,1,Chestnut Hill,CT,Odessa,TX,Rate source1,3,2323.07,2466.23,2642.74,0,0,,45:09.2,30:00.0,45:09.2,
728,98402,98632,1,Tacoma,WA,Longview,WA,Rate source1,3,2109.63,2625.51,2805.13,0,0,,45:12.9,30:00.0,45:12.9,
729,08102,48201,1,Camden,NJ,Detroit,MI,Rate source1,3,1133.63,1176.84,1203.24,0,0,,45:14.9,30:00.0,45:14.9,
730,75149,33572,1,Mesquite,TX,Apollo Beach,FL,Rate source1,3,2776.09,2798.47,2845.04,0,0,,45:17.4,30:00.0,45:17.4,
731,60601,60048,1,Chicago,IL,Green Oaks,IL,Rate source1,3,515.81,574.34,626.61,0,0,,45:18.9,30:00.0,45:18.9,
732,47620,60455,1,Mount Vernon,IN,Bedford Park,IL,Rate source1,3,814.46,996.65,1453.97,0,0,,45:20.4,30:00.0,45:20.4,
733,47150,22938,2,New Albany,IN,Faber,VA,Rate source1,3,1338.95,1417.72,1531.98,518.05,0,,31:53.8,30:00.0,31:53.8,
734,60803,47150,2,Alsip,IL,New Albany,IN,Rate source1,3,786.76,855.97,915.28,290.37,0,,32:25.1,30:00.0,32:25.1,
735,79323,60803,2,Denver City,TX,Alsip,IL,Rate source1,3,1816.34,1846.77,1891.8,0,0,,23:37.4,30:00.0,23:37.4,
736,60803,13063,1,Alsip,IL,Fabius,NY,Rate source1,3,2636.71,2699.04,3016.83,0,0,,19:38.1,30:00.0,19:38.1,
737,60803,13063,2,Alsip,IL,Fabius,NY,Rate source1,3,1734.86,1873,1979.64,709.76,0,,32:59.2,30:00.0,32:59.2,
738,60803,13063,1,Alsip,IL,Fabius,NY,Rate source2,3,1722.13,1463.81,1934.18,0,0,,33:38.7,30:00.0,33:38.7,
739,60803,13063,2,Alsip,IL,Fabius,NY,Rate source2,3,1407,1195.95,1788.39,0,0,,39:26.0,30:00.0,39:26.0,
740,60803,45662,2,Alsip,IL,New Boston,OH,Rate source1,3,831.62,875.85,942.21,311.14,0,,17:05.5,30:00.0,17:05.5,
741,60803,56667,2,Alsip,IL,Alaska,MN,Rate source1,3,963.6,1010.41,1066.62,468.64,0,,53:29.0,30:00.0,53:29.0,
742,60803,56667,2,Alsip,IL,Alaska,MN,Rate source2,3,1197.72,1104.19,1199.11,0,0,,53:46.4,30:00.0,53:46.4,
743,30450,36420,2,Aaron,GA,Andalusia,AL,Rate source1,3,748.5,846.01,1110.44,242.84,0,,09:42.2,30:00.0,09:42.2,
744,30450,36420,2,Aaron,GA,Andalusia,AL,Rate source1,1,766.39,861.38,1117.56,242.79,0,,00:02.0,30:00.0,00:02.0,
745,72007,62930,2,Austin,AR,Beulah Heights,IL,Rate source1,3,865.94,873.24,878.54,352.5,0,,01:28.6,30:00.0,01:28.6,
746,62930,60601,1,Beulah Heights,IL,Chicago,IL,Rate source1,1,982.82,1295.5,1577.05,224.28,0,,34:55.8,30:00.0,34:55.8,
747,62930,60601,1,Beulah Heights,IL,Chicago,IL,Rate source1,3,862.38,1287.36,1663.84,224.38,0,,34:55.9,30:00.0,34:55.9,
748,62930,60601,1,Beulah Heights,IL,Chicago,IL,Rate source2,3,738.1,730.95,820.36,0,0,,44:29.7,30:00.0,44:29.7,
749,79323,60803,2,Denver City,TX,Alsip,IL,Rate source1,3,1788.63,1823.29,1867.18,0,0,,54:17.5,30:00.0,54:17.5,
750,60803,10001,2,Alsip,IL,GPO,NY,Rate source1,3,1773.26,1941.7,2054.53,0,0,,54:18.2,30:00.0,54:18.2,
751,60803,60601,1,Alsip,IL,Chicago,IL,Rate source1,3,498.55,513.73,520.84,0,0,,54:18.6,30:00.0,54:18.6,
752,60605,79323,2,Chicago,IL,Denver City,TX,Rate source1,3,2292.59,2326.42,2366.41,0,0,,54:19.1,30:00.0,54:19.1,
753,60803,56667,2,Alsip,IL,Alaska,MN,Rate source1,1,966.8,1016.03,1075.65,473.56,0,,03:13.0,30:00.0,03:13.0,
754,60803,50238,2,Alsip,IL,Bethlehem,IA,Rate source1,1,834.08,895.25,947.15,330.67,0,,22:57.5,30:00.0,22:57.5,
755,60803,02871,2,Alsip,IL,Portsmouth,RI,Rate source1,3,1924.52,2042.42,2176.33,942.95,0,,23:19.5,30:00.0,23:19.5,
756,60803,56667,2,Alsip,IL,Alaska,MN,Rate source1,3,964.69,1011.63,1070.99,470.34,0,,03:13.0,30:00.0,03:13.0,
757,60601,62930,1,Chicago,IL,Beulah Heights,IL,Rate source1,1,1004.88,1021.58,1022.94,290.89,0,,13:11.2,30:00.0,13:11.2,
758,60601,62930,1,Chicago,IL,Beulah Heights,IL,Rate source1,3,1002.18,1019.05,1020.44,298.58,0,,13:11.2,30:00.0,13:11.2,
759,60601,30450,1,Chicago,IL,Aaron,GA,Rate source1,1,1844.76,1954.06,2045.31,738.52,0,,23:20.8,30:00.0,23:20.8,
760,60601,30450,1,Chicago,IL,Aaron,GA,Rate source1,3,1891.88,1986.06,2061.28,741.9,0,,23:20.8,30:00.0,23:20.8,
761,60601,30450,1,Chicago,IL,Aaron,GA,Rate source2,3,2194.75,1865.54,2320.59,0,0,,23:20.8,30:00.0,23:20.8,
762,60601,62930,1,Chicago,IL,Beulah Heights,IL,Rate source2,3,748.53,636.25,973.09,0,0,,25:17.8,30:00.0,25:17.8,
763,60803,60601,2,Alsip,IL,Chicago,IL,Rate source1,3,341.72,419.19,510.99,57.77,0,,10:26.1,30:00.0,10:26.1,
764,60803,60601,2,Alsip,IL,Chicago,IL,Rate source2,3,410.42,350,432,0,0,,10:40.6,30:00.0,10:40.6,
765,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2704.64,2826.23,3156.26,1045.65,0,,37:16.8,30:00.0,37:16.8,
766,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,3,2142.04,1925.79,2245.6,0,0,,38:34.7,30:00.0,38:34.7,
767,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2698.74,2812.32,3159.19,1047,0,,58:31.2,30:00.0,58:31.2,
768,56667,60803,2,Alaska,MN,Alsip,IL,Rate source1,3,964.97,1145.21,1188.13,499.48,0,,10:45.5,30:00.0,10:45.5,
769,60803,56667,2,Alsip,IL,Alaska,MN,Rate source1,3,964.28,1011.58,1062.92,474.68,0,,16:41.6,30:00.0,16:41.6,
770,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2689.89,2811.83,3157.7,1045.39,0,,05:46.8,30:00.0,05:46.8,
771,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2679.45,2817.82,3154.47,1042.11,0,,01:39.2,30:00.0,01:39.2,
772,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,1,2705.38,2856.39,2907.46,1150.54,0,,01:51.0,30:00.0,01:51.0,
773,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,3,2649.25,2861.82,2912.73,1143.04,0,,01:51.1,30:00.0,01:51.1,
774,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,3,2707.39,2868.74,2927.54,0,0,,30:14.0,30:00.0,30:14.0,
775,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,1,2778.97,2883.22,2952.55,0,0,,30:14.0,30:00.0,30:14.0,
776,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,1020.73,1064.22,1124.21,0,0,,39:49.9,30:00.0,39:49.9,
777,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,1,1026.08,1061.73,1116.08,0,0,,40:02.7,30:00.0,40:02.7,
778,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2690.72,2837.88,3157.52,0,0,,40:41.3,30:00.0,40:41.3,
779,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2697.67,2886.97,3156.41,0,0,,40:41.3,30:00.0,40:41.3,
780,60803,80014,2,Alsip,IL,Aurora,CO,Rate source1,3,2690.72,2837.88,3157.52,0,0,,42:34.5,30:00.0,42:34.5,
781,60803,80014,2,Alsip,IL,Aurora,CO,Rate source1,1,2697.67,2886.97,3156.41,0,0,,42:34.5,30:00.0,42:34.5,
782,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,1020.73,1064.22,1124.21,0,0,,40:51.6,30:00.0,40:51.6,
783,60803,03803,2,Alsip,IL,Portsmouth,NH,Rate source1,3,2205.48,2295.18,2450.09,0,0,,51:51.3,30:00.0,51:51.3,
784,60803,60601,2,Alsip,IL,Chicago,IL,Rate source1,3,353.98,429.72,523.4,8.25,0,,21:33.8,30:00.0,21:33.8,
785,60803,60601,2,Alsip,IL,Chicago,IL,Rate source1,1,360.32,429.13,525.94,8.25,0,,21:33.8,30:00.0,21:33.8,
786,60803,50238,2,Alsip,IL,Bethlehem,IA,Rate source1,3,841.45,889.31,948,330.67,0,,22:57.5,30:00.0,22:57.5,
787,60803,02871,2,Alsip,IL,Portsmouth,RI,Rate source1,1,1918.99,2046.36,2186.96,942.95,0,,23:19.6,30:00.0,23:19.6,
788,60803,23703,2,Alsip,IL,Portsmouth,VA,Rate source1,3,1670.62,1789.94,1875.28,881.79,0,,23:39.6,30:00.0,23:39.6,
789,60803,23703,2,Alsip,IL,Portsmouth,VA,Rate source1,1,1670.07,1786.54,1878.48,881.79,0,,23:39.6,30:00.0,23:39.6,
790,60803,23709,2,Alsip,IL,Portsmouth,VA,Rate source1,1,1670.07,1786.54,1878.48,881.79,0,,01:07.7,30:00.0,01:07.7,
791,60803,23709,2,Alsip,IL,Portsmouth,VA,Rate source1,3,1670.62,1789.94,1875.28,881.79,0,,01:08.5,30:00.0,01:08.5,
792,60803,23709,2,Alsip,IL,Portsmouth,VA,Rate source1,3,1670.62,1789.94,1875.28,881.79,0,,44:26.7,30:00.0,44:26.7,
793,60803,03803,2,Alsip,IL,Portsmouth,NH,Rate source1,3,2205.48,2295.18,2450.09,992.08,0,,45:25.7,30:00.0,45:25.7,
794,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2766.47,2901.48,3185.47,997.64,0,,58:38.0,30:00.0,58:38.0,
795,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2763.76,2894.04,3181.05,997.64,0,,59:09.0,30:00.0,59:09.0,
796,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,7,2191.2,2016.04,2244.72,0,0,,21:05.2,30:00.0,21:05.2,
797,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,3,2190.62,2016.32,2245.85,0,0,,21:05.2,30:00.0,21:05.2,
798,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,3,2625.55,2786.99,2878.17,997.64,0,,19:29.8,30:00.0,19:29.8,
799,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,1,2629.48,2798.7,2882.53,997.64,0,,19:29.8,30:00.0,19:29.8,
800,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2770.92,2901.65,3187,997.64,0,,57:58.7,30:00.0,57:58.7,
801,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,3,2609.43,2778.48,2854.67,997.64,0,,04:15.8,30:00.0,04:15.8,
802,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,1,2573.29,2741.3,2803.09,997.64,0,,04:15.8,30:00.0,04:15.8,
803,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,993.83,1040.17,1101.66,452.71,0,,47:33.5,30:00.0,47:33.5,
804,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source2,3,841.25,805.67,871.97,0,0,,48:37.9,30:00.0,48:37.9,
805,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source2,4,836.98,805.67,871.52,0,0,,48:37.9,30:00.0,48:37.9,
806,60803,80012,1,Alsip,IL,Aurora,CO,Rate source2,7,2025.81,1721.94,2299.17,0,0,,36:36.6,30:00.0,36:36.6,
807,60803,80012,1,Alsip,IL,Aurora,CO,Rate source2,3,2039.53,1733.6,2305.42,0,0,,36:36.6,30:00.0,36:36.6,
808,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2781.38,2910.46,3193.87,997.64,0,,40:50.6,30:00.0,40:50.6,
809,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,7,2299.14,2083.83,2644.01,0,0,,40:50.6,30:00.0,40:50.6,
810,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,3,2317.42,2083.83,2665.03,0,0,,40:50.6,30:00.0,40:50.6,
811,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2797.96,2924.54,3195.82,997.64,0,,48:38.4,30:00.0,48:38.4,
812,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,3,2593.33,2742.68,2825.35,997.64,0,,46:44.8,30:00.0,46:44.8,
813,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,1,2571.21,2699.86,2786.15,997.64,0,,46:44.8,30:00.0,46:44.8,
814,60803,30132,2,Alsip,IL,Dallas,GA,Rate source1,3,1369.18,1435.06,1520.74,686.71,0,,02:57.0,30:00.0,02:57.0,
815,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2823.73,2955.87,3202.22,997.64,0,,18:38.5,30:00.0,18:38.5,
816,60602,30303,2,Chicago,IL,Atlanta,GA,Rate source1,3,1446.17,1518.11,1594.28,715.89,0,,46:05.8,30:00.0,46:05.8,
817,60602,30303,1,Chicago,IL,Atlanta,GA,Rate source1,3,1633.03,1727.08,1825.97,715.89,0,,46:18.3,30:00.0,46:18.3,
818,60602,30303,1,Chicago,IL,Atlanta,GA,Rate source2,3,1516.95,1375.34,1740.08,0,0,,46:39.6,30:00.0,46:39.6,
819,60602,30303,1,Chicago,IL,Atlanta,GA,Rate source2,30,1497.42,1370.11,1742.37,0,0,,46:39.6,30:00.0,46:39.6,
820,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2841.08,2988.04,3200.27,997.64,0,,59:22.4,30:00.0,59:22.4,
821,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,7,2177.56,2071.3,2301.35,0,0,,59:22.4,30:00.0,59:22.4,
822,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,3,2198.89,2071.32,2323.13,0,0,,59:22.5,30:00.0,59:22.5,
823,60601,30303,2,Chicago,IL,Atlanta,GA,Rate source1,3,1446.17,1518.11,1594.28,715.89,0,,52:01.6,30:00.0,52:01.6,
824,60803,51565,1,Alsip,IL,Portsmouth,IA,Rate source1,3,1126.18,1157.86,1189.1,452.71,0,,12:54.4,30:00.0,12:54.4,
825,60803,51565,1,Alsip,IL,Portsmouth,IA,Rate source2,3,986.26,907.24,1047.34,0,0,,12:54.4,30:00.0,12:54.4,
826,60601,30303,2,Chicago,IL,Atlanta,GA,Rate source2,3,1400.18,1219.62,1443.22,0,0,,18:10.9,30:00.0,18:10.9,
827,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,993.95,1038.84,1105.85,452.71,0,,20:08.5,30:00.0,20:08.5,
828,60601,30304,2,Chicago,IL,Atlanta,GA,Rate source1,3,1446.17,1518.11,1594.28,715.89,0,,50:40.4,30:00.0,50:40.4,
829,51565,60803,2,Portsmouth,IA,Alsip,IL,Rate source1,3,860.81,916.22,976.62,453.7,0,,39:30.8,30:00.0,39:30.8,
830,51565,60803,1,Portsmouth,IA,Alsip,IL,Rate source1,3,1423.48,1452.12,1512.92,453.7,0,,43:55.5,30:00.0,43:55.5,
831,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2710.25,2945.45,3150.06,997.64,0,,36:39.0,30:00.0,36:39.0,
832,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,997.02,1051.48,1130.61,452.71,0,,54:57.7,30:00.0,54:57.7,
833,30303,31401,1,Atlanta,GA,Savannah,GA,Rate source1,3,1023.46,1132.38,1512.22,251.97,0,,57:02.9,30:00.0,57:02.9,
834,30901,31401,1,Augusta,GA,Savannah,GA,Rate source1,3,1023.46,1132.38,1512.22,131.66,0,,00:00.1,30:00.0,00:00.1,
835,31328,30303,1,Fort Screven,GA,Atlanta,GA,Rate source1,3,1023.46,1132.38,1512.22,249.25,0,,06:53.0,30:00.0,06:53.0,
836,31601,30601,1,Dasher,GA,Athens,GA,Rate source1,3,1023.46,1132.38,1512.22,235.5,0,,09:19.8,30:00.0,09:19.8,
837,31201,30545,1,Huber,GA,Helen,GA,Rate source1,3,1023.46,1132.38,1512.22,142.11,0,,11:17.2,30:00.0,11:17.2,
838,30008,30545,1,Marietta,GA,Helen,GA,Rate source1,3,1023.46,1132.38,1512.22,48.18,0,,12:31.4,30:00.0,12:31.4,
839,30030,30263,1,Decatur,GA,Newnan,GA,Rate source1,3,1023.46,1132.38,1512.22,46.25,0,,14:01.3,30:00.0,14:01.3,
840,30004,31201,1,Alpharetta,GA,Huber,GA,Rate source1,3,1023.46,1132.38,1512.22,97.84,0,,15:17.0,30:00.0,15:17.0,
841,31601,30252,1,Dasher,GA,McDonough,GA,Rate source1,3,1023.46,1132.38,1512.22,208.71,0,,17:04.1,30:00.0,17:04.1,
842,31501,30071,1,Okefenokee,GA,Berkeley Lake,GA,Rate source1,3,1023.46,1132.38,1512.22,264.18,0,,18:45.9,30:00.0,18:45.9,
843,31069,30071,1,Perry,GA,Berkeley Lake,GA,Rate source1,3,1023.46,1132.38,1512.22,118.28,0,,19:42.7,30:00.0,19:42.7,
844,30536,31503,1,Ellijay,GA,Waycross,GA,Rate source1,3,930.03,976.81,999.31,308.79,0,,23:41.1,30:00.0,23:41.1,
845,30024,31503,1,Johns Creek,GA,Waycross,GA,Rate source1,3,1023.46,1132.38,1512.22,264.32,0,,27:28.5,30:00.0,27:28.5,
846,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,1002.44,1061.6,1135.59,452.71,0,,08:44.9,30:00.0,08:44.9,
847,30071,31328,2,Berkeley Lake,GA,Fort Screven,GA,Rate source1,3,603.99,726.28,885.87,256.57,0,,07:51.4,30:00.0,07:51.4,
848,60602,30305,2,Chicago,IL,Atlanta,GA,Rate source1,3,1421.52,1499.85,1565.09,715.89,0,,40:56.4,30:00.0,40:56.4,
849,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source2,3,874.93,743.69,879.16,0,0,,42:50.8,30:00.0,42:50.8,
850,60603,30303,2,Chicago,IL,Atlanta,GA,Rate source1,3,1421.52,1499.85,1565.09,715.89,0,,43:44.1,30:00.0,43:44.1,
851,60603,30303,2,Chicago,IL,Atlanta,GA,Rate source2,3,1290.65,1252.7,1444.17,0,0,,43:44.2,30:00.0,43:44.2,
852,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,3,2569.25,2680.61,2736.73,997.64,0,,46:37.2,30:00.0,46:37.2,
853,60803,80012,1,Alsip,IL,Aurora,CO,Rate source2,3,2114.47,1797.3,2566.9,0,0,,46:37.2,30:00.0,46:37.2,
854,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2723.63,2968.49,3188.34,997.64,0,,47:36.8,30:00.0,47:36.8,
855,60601,30303,2,Chicago,IL,Atlanta,GA,Rate source2,3,1327.78,1276.69,1485.56,0,0,,52:38.2,30:00.0,52:38.2,
856,03801,30303,2,Newington,NH,Atlanta,GA,Rate source1,3,1618.07,1655.85,1744.8,1149.45,0,,54:57.3,30:00.0,54:57.3,
857,03801,30303,2,Newington,NH,Atlanta,GA,Rate source2,3,1579.93,1342.94,1788.05,0,0,,55:11.0,30:00.0,55:11.0,
858,30303,31401,2,Atlanta,GA,Savannah,GA,Rate source1,3,775.36,868.9,955.85,251.97,0,,31:56.0,30:00.0,31:56.0,
859,60601,60803,2,Chicago,IL,Alsip,IL,Rate source1,3,354.08,408.8,485.31,8.26,0,,35:09.5,30:00.0,35:09.5,
860,60601,62930,2,Chicago,IL,Beulah Heights,IL,Rate source1,3,816.87,853.63,882.07,327.51,0,,25:40.5,30:00.0,25:40.5,
861,30303,60601,2,Atlanta,GA,Chicago,IL,Rate source1,3,1014,1183,1252,707,0,,39:30.2,30:00.0,,
862,30303,60601,1,Atlanta,GA,Chicago,IL,Rate source1,3,1565,1622,1799,707,0,,39:46.0,30:00.0,,
863,30132,60601,2,Dallas,GA,Chicago,IL,Rate source1,3,1257,1311,1456,687,0,,39:21.4,30:00.0,,
864,30132,60601,1,Dallas,GA,Chicago,IL,Rate source1,3,1563,1620,1852,687,0,,41:59.5,30:00.0,,
865,80012,30303,1,Denver,CO,Atlanta,GA,Rate source1,3,2594,2638,2817,1407,0,,43:35.7,30:00.0,,
866,80012,30303,2,Denver,CO,Atlanta,GA,Rate source1,3,1779.36,1846.62,2008.96,1407,0,,44:05.8,30:00.0,,
867,30303,80012,2,Atlanta,GA,Denver,CO,Rate source1,3,2608.36,2837.12,2936.71,1408,0,,48:49.6,30:00.0,,
868,30303,80012,1,Atlanta,GA,Denver,CO,Rate source1,3,4123,4283,4369,1408,0,,49:21.6,30:00.0,,
869,60601,30303,2,Chicago,IL,Atlanta,GA,Rate source1,3,1457,1543,1752,703,0,,52:10.2,30:00.0,,
870,60601,30303,1,Chicago,IL,Atlanta,GA,Rate source1,3,1523.96,1749.63,1999.89,703,0,,52:38.5,30:00.0,,
871,60601,30303,2,Chicago,IL,Atlanta,GA,Rate source2,3,1390.82,1321.45,1456.82,0,0,,57:54.1,30:00.0,57:54.1,
872,30303,60601,2,Atlanta,GA,Chicago,IL,Rate source2,3,1150.45,977.88,1300.52,0,0,,10:59.8,30:00.0,10:59.8,
873,30303,60601,1,Atlanta,GA,Chicago,IL,Rate source2,3,1466.8,1329.12,1547.11,0,0,,11:19.5,30:00.0,11:19.5,
874,30303,60601,0,Atlanta,GA,Chicago,IL,Rate source2,3,1742.36,1453.7,1785.47,0,0,,11:27.6,30:00.0,11:27.6,
875,60601,36545,2,Chicago,IL,Jackson,AL,Rate source2,3,1550.15,1398.54,1698.05,0,0,,11:49.3,30:00.0,11:49.3,
876,60601,30303,0,Chicago,IL,Atlanta,GA,Rate source2,3,1711.81,1358.51,1968.58,0,0,,56:39.0,30:00.0,56:39.0,
877,60601,30303,1,Chicago,IL,Atlanta,GA,Rate source2,3,1524.12,1362.04,1645.6,0,0,,08:46.2,30:00.0,08:46.2,
878,30303,80012,2,Atlanta,GA,Aurora,CO,Rate source2,3,2606.99,2495.07,2725.21,0,0,,23:48.1,30:00.0,23:48.1,
879,80012,30303,2,Aurora,CO,Atlanta,GA,Rate source2,3,1821.25,1579.05,2094.44,0,0,,22:22.7,30:00.0,22:22.7,
880,80012,30303,0,Aurora,CO,Atlanta,GA,Rate source2,3,2148.12,1858.84,2252.58,0,0,,30:02.0,30:00.0,30:02.0,
881,71953,60601,1,Acorn,AR,Chicago,IL,Rate source2,3,1790.47,1608.48,1998.31,0,0,,31:46.1,30:00.0,31:46.1,
882,30132,60601,2,Dallas,GA,Chicago,IL,Rate source2,3,1224.78,1116.97,1408.5,0,0,,32:04.2,30:00.0,32:04.2,
883,30132,60601,1,Dallas,GA,Chicago,IL,Rate source2,3,1436.49,1400.43,1465.11,0,0,,32:06.7,30:00.0,32:06.7,
884,30132,60601,0,Dallas,GA,Chicago,IL,Rate source2,3,1530.43,1346.58,1580.13,0,0,,32:26.5,30:00.0,32:26.5,
